ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC Difference
13903,20201215,Day 7,3,3,S. aureus,100ng/mL LTA,-0.058144411
14000,20210118,Day 7,1,3,S. aureus,100ng/mL LTA,0.086531963
146,20201118,Day 7,1,3,S. aureus,100ng/mL LTA,0.580418066
146,20201123,Day 7,2,3,S. aureus,100ng/mL LTA,-0.181843588
146,20201215,Day 7,3,3,S. aureus,100ng/mL LTA,-1.084202047
15555,20210118,Day 7,1,3,S. aureus,100ng/mL LTA,-0.216208482
16322,20210127,Day 7,1,3,S. aureus,100ng/mL LTA,-0.122156062
16893,20210210,Day 7,1,3,S. aureus,100ng/mL LTA,0.203457443
17529,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,-0.02063936
18083,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,-0.079181246
18208,20210118,Day 7,1,3,S. aureus,100ng/mL LTA,-0.080254904
18209,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,-0.138115543
18216,20210210,Day 7,1,3,S. aureus,100ng/mL LTA,0.098338279
19129,20201118,Day 7,1,3,S. aureus,100ng/mL LTA,0.149988456
19129,20201123,Day 7,2,3,S. aureus,100ng/mL LTA,0.099131473
19129,20201215,Day 7,3,3,S. aureus,100ng/mL LTA,0.03066882
19872,20210210,Day 7,1,3,S. aureus,100ng/mL LTA,0.043796219
21054,20210118,Day 7,1,3,S. aureus,100ng/mL LTA,-0.102448381
21487,20210210,Day 7,1,3,S. aureus,100ng/mL LTA,-0.112226771
21494,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,0.017991101
21497,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,0.043601234
21498,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,-0.310789833
21592,20210127,Day 7,1,3,S. aureus,100ng/mL LTA,0.236682406
22689,20210310,Day 7,1,3,S. aureus,100ng/mL LTA,-0.067560634
2708,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,0.455931956
5181,20201118,Day 7,1,3,S. aureus,100ng/mL LTA,0.088023882
5181,20201123,Day 7,2,3,S. aureus,100ng/mL LTA,0.045044948
5181,20201215,Day 7,3,3,S. aureus,100ng/mL LTA,-0.107579739
5422,20210127,Day 7,1,3,S. aureus,100ng/mL LTA,-0.106118015
5444,20210210,Day 7,1,3,S. aureus,100ng/mL LTA,0.083296066
5686,20210315,Day 7,1,3,S. aureus,100ng/mL LTA,-0.106455331
9534,20210127,Day 7,1,3,S. aureus,100ng/mL LTA,-0.536242707
10230,20210127,Day 7,1,4,S. aureus,100ng/mL LTA,0.053340409
11458,20210118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.093681043
13875,20201118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.209728117
13875,20201123,Day 7,2,4,S. aureus,100ng/mL LTA,0.033683113
13875,20201215,Day 7,3,4,S. aureus,100ng/mL LTA,0.17815442
13877,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,-0.010593073
13903,20201118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.137322718
13903,20201123,Day 7,2,4,S. aureus,100ng/mL LTA,-0.016479274
13903,20201215,Day 7,3,4,S. aureus,100ng/mL LTA,0.132907666
14000,20210118,Day 7,1,4,S. aureus,100ng/mL LTA,0.025499197
146,20201118,Day 7,1,4,S. aureus,100ng/mL LTA,0.73239376
146,20201123,Day 7,2,4,S. aureus,100ng/mL LTA,0.129633858
146,20201215,Day 7,3,4,S. aureus,100ng/mL LTA,-0.522878745
15555,20210118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.141329153
16322,20210127,Day 7,1,4,S. aureus,100ng/mL LTA,-0.024942422
16893,20210210,Day 7,1,4,S. aureus,100ng/mL LTA,0.13975739
17529,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,-0.092807773
18083,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,0.102662342
18208,20210118,Day 7,1,4,S. aureus,100ng/mL LTA,0.503928333
18209,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,0.015605073
18216,20210210,Day 7,1,4,S. aureus,100ng/mL LTA,0.123772845
19129,20201118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.34584234
19129,20201123,Day 7,2,4,S. aureus,100ng/mL LTA,0.233469362
19129,20201215,Day 7,3,4,S. aureus,100ng/mL LTA,-0.312929219
19872,20210210,Day 7,1,4,S. aureus,100ng/mL LTA,-0.08079273
21054,20210118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.090940561
21487,20210210,Day 7,1,4,S. aureus,100ng/mL LTA,-0.289323236
21494,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,-0.095091248
21497,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,0.187308922
21498,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,-0.076388346
21592,20210127,Day 7,1,4,S. aureus,100ng/mL LTA,-0.057093716
22689,20210310,Day 7,1,4,S. aureus,100ng/mL LTA,0.222254443
2708,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,0.076388346
5181,20201118,Day 7,1,4,S. aureus,100ng/mL LTA,-0.073577369
5181,20201123,Day 7,2,4,S. aureus,100ng/mL LTA,-0.184996025
5181,20201215,Day 7,3,4,S. aureus,100ng/mL LTA,0.070901863
5422,20210127,Day 7,1,4,S. aureus,100ng/mL LTA,-0.037381728
5444,20210210,Day 7,1,4,S. aureus,100ng/mL LTA,-0.043582107
5686,20210315,Day 7,1,4,S. aureus,100ng/mL LTA,0.395129031
9534,20210127,Day 7,1,4,S. aureus,100ng/mL LTA,-0.340127857
10230,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.712048869
11458,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.015794267
13875,20201118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.051253252
13875,20201123,Day 7,2,1,S. aureus,Autoclaved bacteria,-0.013201457
13875,20201215,Day 7,3,1,S. aureus,Autoclaved bacteria,-0.122923445
13877,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.264227348
13903,20201118,Day 7,1,1,S. aureus,Autoclaved bacteria,0
13903,20201123,Day 7,2,1,S. aureus,Autoclaved bacteria,0.062147907
13903,20201215,Day 7,3,1,S. aureus,Autoclaved bacteria,-0.287593062
14000,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.150492841
146,20201118,Day 7,1,1,S. aureus,Autoclaved bacteria,0.161733109
146,20201123,Day 7,2,1,S. aureus,Autoclaved bacteria,0.387389826
146,20201215,Day 7,3,1,S. aureus,Autoclaved bacteria,0.032529225
15555,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.199572355
16322,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.259494113
16893,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,0.215746151
17529,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.073558441
18083,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.158566914
18208,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,0.093632303
18209,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.196294645
18216,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.02370735
19129,20201118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.141752236
19129,20201123,Day 7,2,1,S. aureus,Autoclaved bacteria,-0.218055761
19129,20201215,Day 7,3,1,S. aureus,Autoclaved bacteria,-0.269772302
19872,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.058489706
21054,20210118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.18607548
21487,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.285542976
21494,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.033332094
21497,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.103106948
21498,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.301029996
21592,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.166787613
22689,20210310,Day 7,1,1,S. aureus,Autoclaved bacteria,0.363074487
2708,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.260412145
5181,20201118,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.148732508
5181,20201123,Day 7,2,1,S. aureus,Autoclaved bacteria,-0.086800643
5181,20201215,Day 7,3,1,S. aureus,Autoclaved bacteria,0.014761756
5422,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.011981297
5444,20210210,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.061176477
5686,20210315,Day 7,1,1,S. aureus,Autoclaved bacteria,0.133893579
9534,20210127,Day 7,1,1,S. aureus,Autoclaved bacteria,-0.278543848
10230,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.164729757
11458,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.264817823
13875,20201118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.395683928
13875,20201123,Day 7,2,2,S. aureus,Autoclaved bacteria,-0.029591873
13875,20201215,Day 7,3,2,S. aureus,Autoclaved bacteria,-0.022724814
13877,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.007755465
13903,20201118,Day 7,1,2,S. aureus,Autoclaved bacteria,0.160020107
13903,20201123,Day 7,2,2,S. aureus,Autoclaved bacteria,0
13903,20201215,Day 7,3,2,S. aureus,Autoclaved bacteria,-0.193780632
14000,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.034618704
146,20201118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.037788561
146,20201123,Day 7,2,2,S. aureus,Autoclaved bacteria,-0.165625825
146,20201215,Day 7,3,2,S. aureus,Autoclaved bacteria,0
15555,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0.214549511
16322,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.317985091
16893,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0.06620976
17529,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,0.062787176
18083,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.05999793
18208,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,0.149298082
18209,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.071175591
18216,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0.033367901
19129,20201118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.557247647
19129,20201123,Day 7,2,2,S. aureus,Autoclaved bacteria,-0.477121255
19129,20201215,Day 7,3,2,S. aureus,Autoclaved bacteria,-0.218360422
19872,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0.036624435
21054,20210118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.228172143
21487,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.348252224
21494,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.07389565
21497,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.115761755
21498,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,0.649983544
21592,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.139610534
22689,20210310,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.073286968
2708,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.15712342
5181,20201118,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.156670983
5181,20201123,Day 7,2,2,S. aureus,Autoclaved bacteria,0.095780508
5181,20201215,Day 7,3,2,S. aureus,Autoclaved bacteria,0.050870238
5422,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,0.10809418
5444,20210210,Day 7,1,2,S. aureus,Autoclaved bacteria,0.175806756
5686,20210315,Day 7,1,2,S. aureus,Autoclaved bacteria,0.263241435
9534,20210127,Day 7,1,2,S. aureus,Autoclaved bacteria,-0.01720203
10230,20210127,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.773555499
11458,20210118,Day 7,1,3,S. aureus,Autoclaved bacteria,0.338818557
13875,20201118,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.121957036
13875,20201123,Day 7,2,3,S. aureus,Autoclaved bacteria,-0.066344021
13875,20201215,Day 7,3,3,S. aureus,Autoclaved bacteria,0.175671448
13877,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.013095298
13903,20201118,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.163190474
13903,20201123,Day 7,2,3,S. aureus,Autoclaved bacteria,0.251912376
13903,20201215,Day 7,3,3,S. aureus,Autoclaved bacteria,-0.008456627
14000,20210118,Day 7,1,3,S. aureus,Autoclaved bacteria,0.000506466
146,20201118,Day 7,1,3,S. aureus,Autoclaved bacteria,0.645358873
146,20201123,Day 7,2,3,S. aureus,Autoclaved bacteria,-0.334453751
146,20201215,Day 7,3,3,S. aureus,Autoclaved bacteria,-0.280345397
15555,20210118,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.121422163
16322,20210127,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.494215552
16893,20210210,Day 7,1,3,S. aureus,Autoclaved bacteria,0.216904167
17529,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,0.200838568
18083,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,0.104209252
18208,20210118,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.060136615
18209,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.057734587
18216,20210210,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.015997922
19129,20201118,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.026102803
19129,20201123,Day 7,2,3,S. aureus,Autoclaved bacteria,0.133893579
19129,20201215,Day 7,3,3,S. aureus,Autoclaved bacteria,-0.182622126
19872,20210210,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.064576047
21054,20210118,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.121733597
21487,20210210,Day 7,1,3,S. aureus,Autoclaved bacteria,0.50738286
21494,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.016063932
21497,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,0.2155998
21498,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,0.03066882
21592,20210127,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.060651444
22689,20210310,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.191578279
2708,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,0.29030613
5181,20201118,Day 7,1,3,S. aureus,Autoclaved bacteria,0.106985586
5181,20201123,Day 7,2,3,S. aureus,Autoclaved bacteria,0.12565245
5181,20201215,Day 7,3,3,S. aureus,Autoclaved bacteria,-0.100593618
5422,20210127,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.15490196
5444,20210210,Day 7,1,3,S. aureus,Autoclaved bacteria,0.139756853
5686,20210315,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.477121255
9534,20210127,Day 7,1,3,S. aureus,Autoclaved bacteria,-0.613775775
10230,20210127,Day 7,1,4,S. aureus,Autoclaved bacteria,0.236898232
11458,20210118,Day 7,1,4,S. aureus,Autoclaved bacteria,0.152610163
13875,20201118,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.31282152
13875,20201123,Day 7,2,4,S. aureus,Autoclaved bacteria,0.040744968
13875,20201215,Day 7,3,4,S. aureus,Autoclaved bacteria,0.245101209
13877,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.240734094
13903,20201118,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.111266218
13903,20201123,Day 7,2,4,S. aureus,Autoclaved bacteria,-0.195639765
13903,20201215,Day 7,3,4,S. aureus,Autoclaved bacteria,0.051942867
14000,20210118,Day 7,1,4,S. aureus,Autoclaved bacteria,0.009773565
146,20201118,Day 7,1,4,S. aureus,Autoclaved bacteria,0
146,20201123,Day 7,2,4,S. aureus,Autoclaved bacteria,0.212608093
146,20201215,Day 7,3,4,S. aureus,Autoclaved bacteria,-0.190056915
15555,20210118,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.247784484
16322,20210127,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.192877676
16893,20210210,Day 7,1,4,S. aureus,Autoclaved bacteria,0.172235734
17529,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,0.015754474
18083,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.04758226
18208,20210118,Day 7,1,4,S. aureus,Autoclaved bacteria,0.055378331
18209,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.142463082
18216,20210210,Day 7,1,4,S. aureus,Autoclaved bacteria,0.032723845
19129,20201118,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.552086016
19129,20201123,Day 7,2,4,S. aureus,Autoclaved bacteria,0.51295968
19129,20201215,Day 7,3,4,S. aureus,Autoclaved bacteria,-0.312929219
19872,20210210,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.01895404
21054,20210118,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.153724052
21487,20210210,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.52102674
21494,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,0.00129834
21497,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.049973975
21498,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.411101455
21592,20210127,Day 7,1,4,S. aureus,Autoclaved bacteria,0.693619286
22689,20210310,Day 7,1,4,S. aureus,Autoclaved bacteria,0.327358934
2708,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.365970803
5181,20201118,Day 7,1,4,S. aureus,Autoclaved bacteria,0.049485363
5181,20201123,Day 7,2,4,S. aureus,Autoclaved bacteria,-0.115638714
5181,20201215,Day 7,3,4,S. aureus,Autoclaved bacteria,0.047308183
5422,20210127,Day 7,1,4,S. aureus,Autoclaved bacteria,0.156998317
5444,20210210,Day 7,1,4,S. aureus,Autoclaved bacteria,0.200286068
5686,20210315,Day 7,1,4,S. aureus,Autoclaved bacteria,0.154096965
9534,20210127,Day 7,1,4,S. aureus,Autoclaved bacteria,-0.639717405
10230,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.044613104
11458,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.156786104
13875,20201123,Day14,1,1,S. aureus,0.1ng/mL LPS,0.150049457
13875,20201130,Day14,2,1,S. aureus,0.1ng/mL LPS,-0.092212109
13875,20201215,Day14,3,1,S. aureus,0.1ng/mL LPS,0.009999547
13877,20210310,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.129633858
13903,20201123,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.059121452
13903,20201130,Day14,2,1,S. aureus,0.1ng/mL LPS,0.449497846
13903,20201215,Day14,3,1,S. aureus,0.1ng/mL LPS,0.250863386
14000,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.122744217
146,20201123,Day14,1,1,S. aureus,0.1ng/mL LPS,0.231222376
146,20201130,Day14,2,1,S. aureus,0.1ng/mL LPS,1.508331637
146,20201215,Day14,3,1,S. aureus,0.1ng/mL LPS,-0.535626249
15555,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.28172484
16322,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,1.052036835
16893,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.149315045
17529,20210322,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.019673112
18083,20210310,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.082591316
18208,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.434923575
18209,20210310,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.303796212
18216,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0.245554196
19129,20201123,Day14,1,1,S. aureus,0.1ng/mL LPS,0.123238952
19129,20201130,Day14,2,1,S. aureus,0.1ng/mL LPS,-0.137527864
19129,20201215,Day14,3,1,S. aureus,0.1ng/mL LPS,-0.005159995
19872,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,0.01350497
21054,20210125,Day14,1,1,S. aureus,0.1ng/mL LPS,0.181390084
21487,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.104450951
21494,20210310,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.159449588
21497,20210322,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.073811869
21498,20210322,Day14,1,1,S. aureus,0.1ng/mL LPS,1.180094002
21592,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0.064940807
22689,20210310,Day14,1,1,S. aureus,0.1ng/mL LPS,0.037289085
2708,20210322,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.939519253
5181,20201123,Day14,1,1,S. aureus,0.1ng/mL LPS,0.194047544
5181,20201130,Day14,2,1,S. aureus,0.1ng/mL LPS,-0.097614871
5181,20201215,Day14,3,1,S. aureus,0.1ng/mL LPS,-0.061810591
5422,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.198577407
5444,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,-0.020421132
5686,20210322,Day14,1,1,S. aureus,0.1ng/mL LPS,0.018112928
9534,20210203,Day14,1,1,S. aureus,0.1ng/mL LPS,0.038752589
10230,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.325511432
11458,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,0.306294236
13875,20201123,Day14,1,2,S. aureus,0.1ng/mL LPS,0.165919963
13875,20201130,Day14,2,2,S. aureus,0.1ng/mL LPS,-0.229241175
13875,20201215,Day14,3,2,S. aureus,0.1ng/mL LPS,0.065051132
13877,20210310,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.251056021
13903,20201123,Day14,1,2,S. aureus,0.1ng/mL LPS,0
13903,20201130,Day14,2,2,S. aureus,0.1ng/mL LPS,-0.484780173
13903,20201215,Day14,3,2,S. aureus,0.1ng/mL LPS,0.277187869
14000,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.015005909
146,20201123,Day14,1,2,S. aureus,0.1ng/mL LPS,0.312535158
146,20201130,Day14,2,2,S. aureus,0.1ng/mL LPS,0.760488042
146,20201215,Day14,3,2,S. aureus,0.1ng/mL LPS,-0.263241435
15555,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.491361694
16322,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,0.584385077
16893,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,0.053784005
17529,20210322,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.018683054
18083,20210310,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.37053297
18208,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.346787486
18209,20210310,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.286722531
18216,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.039246089
19129,20201123,Day14,1,2,S. aureus,0.1ng/mL LPS,0.102195609
19129,20201130,Day14,2,2,S. aureus,0.1ng/mL LPS,0.144243892
19129,20201215,Day14,3,2,S. aureus,0.1ng/mL LPS,0.065752031
19872,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.030111675
21054,20210125,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.025975318
21487,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.115828007
21494,20210310,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.02735592
21497,20210322,Day14,1,2,S. aureus,0.1ng/mL LPS,0.08998131
21498,20210322,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.127399335
21592,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.276517846
22689,20210310,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.014568896
2708,20210322,Day14,1,2,S. aureus,0.1ng/mL LPS,0.079181246
5181,20201123,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.003181659
5181,20201130,Day14,2,2,S. aureus,0.1ng/mL LPS,-0.055502147
5181,20201215,Day14,3,2,S. aureus,0.1ng/mL LPS,-0.080185396
5422,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.055222791
5444,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.203655745
5686,20210322,Day14,1,2,S. aureus,0.1ng/mL LPS,0.525407396
9534,20210203,Day14,1,2,S. aureus,0.1ng/mL LPS,-0.260912772
10230,20210203,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.074521005
11458,20210125,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.071355909
13875,20201123,Day14,1,3,S. aureus,0.1ng/mL LPS,0.009475892
13875,20201130,Day14,2,3,S. aureus,0.1ng/mL LPS,-0.045539197
13875,20201215,Day14,3,3,S. aureus,0.1ng/mL LPS,0.073373974
13877,20210310,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.17168214
13903,20201123,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.074101721
13903,20201130,Day14,2,3,S. aureus,0.1ng/mL LPS,0.55326375
13903,20201215,Day14,3,3,S. aureus,0.1ng/mL LPS,0.25302227
14000,20210125,Day14,1,3,S. aureus,0.1ng/mL LPS,0.152673485
146,20201123,Day14,1,3,S. aureus,0.1ng/mL LPS,0.099702913
146,20201130,Day14,2,3,S. aureus,0.1ng/mL LPS,1.570802298
146,20201215,Day14,3,3,S. aureus,0.1ng/mL LPS,-0.654873298
15555,20210125,Day14,1,3,S. aureus,0.1ng/mL LPS,0.094269917
16322,20210203,Day14,1,3,S. aureus,0.1ng/mL LPS,1.022073564
16893,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.062830223
17529,20210322,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.043213629
18083,20210310,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.190891717
18208,20210125,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.071355909
18209,20210310,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.290383455
18216,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,0.058069604
19129,20201123,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.023481096
19129,20201130,Day14,2,3,S. aureus,0.1ng/mL LPS,-0.138302698
19129,20201215,Day14,3,3,S. aureus,0.1ng/mL LPS,-0.018848083
19872,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.133803784
21054,20210125,Day14,1,3,S. aureus,0.1ng/mL LPS,0.151590931
21487,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.38583491
21494,20210310,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.069347743
21497,20210322,Day14,1,3,S. aureus,0.1ng/mL LPS,0.02549852
21498,20210322,Day14,1,3,S. aureus,0.1ng/mL LPS,1.044271996
21592,20210203,Day14,1,3,S. aureus,0.1ng/mL LPS,0.055222791
22689,20210310,Day14,1,3,S. aureus,0.1ng/mL LPS,0.120573931
2708,20210322,Day14,1,3,S. aureus,0.1ng/mL LPS,0.071355909
5181,20201123,Day14,1,3,S. aureus,0.1ng/mL LPS,0.201513339
5181,20201130,Day14,2,3,S. aureus,0.1ng/mL LPS,-0.075620023
5181,20201215,Day14,3,3,S. aureus,0.1ng/mL LPS,-0.003742475
5422,20210203,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.301029996
5444,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.067911353
5686,20210322,Day14,1,3,S. aureus,0.1ng/mL LPS,0.025020444
9534,20210203,Day14,1,3,S. aureus,0.1ng/mL LPS,-0.142961841
10230,20210203,Day14,1,4,S. aureus,0.1ng/mL LPS,-0.204600131
11458,20210125,Day14,1,4,S. aureus,0.1ng/mL LPS,0.158068155
13875,20201123,Day14,1,4,S. aureus,0.1ng/mL LPS,0.022607791
