ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,Hours,RLU
19872,20210223,Day14,1,2,P. aeruginosa,100ng/mL LPS,24,94532
19872,20210223,Day14,1,3,P. aeruginosa,100ng/mL LPS,24,207917
19872,20210223,Day14,1,4,P. aeruginosa,100ng/mL LPS,24,162079
19872,20210223,Day14,1,1,P. aeruginosa,0.1ng/mL LTA,24,94148
19872,20210223,Day14,1,2,P. aeruginosa,0.1ng/mL LTA,24,69412
19872,20210223,Day14,1,3,P. aeruginosa,0.1ng/mL LTA,24,105968
19872,20210223,Day14,1,4,P. aeruginosa,0.1ng/mL LTA,24,61138
19872,20210223,Day14,1,1,P. aeruginosa,100ng/mL LTA,24,105878
19872,20210223,Day14,1,2,P. aeruginosa,100ng/mL LTA,24,68479
19872,20210223,Day14,1,3,P. aeruginosa,100ng/mL LTA,24,103023
19872,20210223,Day14,1,4,P. aeruginosa,100ng/mL LTA,24,48593
19872,20210223,Day14,1,1,P. aeruginosa,Fungi alone,24,111516
19872,20210223,Day14,1,2,P. aeruginosa,Fungi alone,24,107862
19872,20210223,Day14,1,3,P. aeruginosa,Fungi alone,24,217556
19872,20210223,Day14,1,4,P. aeruginosa,Fungi alone,24,98376
19872,20210223,Day14,1,1,P. aeruginosa,Autoclaved bacteria,24,69360
19872,20210223,Day14,1,2,P. aeruginosa,Autoclaved bacteria,24,60056
19872,20210223,Day14,1,3,P. aeruginosa,Autoclaved bacteria,24,64646
19872,20210223,Day14,1,4,P. aeruginosa,Autoclaved bacteria,24,55021
19872,20210223,Day14,1,1,S. aureus,0.1ng/mL LPS,24,76
19872,20210223,Day14,1,2,S. aureus,0.1ng/mL LPS,24,88
19872,20210223,Day14,1,3,S. aureus,0.1ng/mL LPS,24,0
19872,20210223,Day14,1,4,S. aureus,0.1ng/mL LPS,24,2
19872,20210223,Day14,1,1,S. aureus,100ng/mL LPS,24,54
19872,20210223,Day14,1,2,S. aureus,100ng/mL LPS,24,4380
19872,20210223,Day14,1,3,S. aureus,100ng/mL LPS,24,0
19872,20210223,Day14,1,4,S. aureus,100ng/mL LPS,24,2
19872,20210223,Day14,1,1,S. aureus,0.1ng/mL LTA,24,142
19872,20210223,Day14,1,2,S. aureus,0.1ng/mL LTA,24,14305
19872,20210223,Day14,1,3,S. aureus,0.1ng/mL LTA,24,0
19872,20210223,Day14,1,4,S. aureus,0.1ng/mL LTA,24,6
19872,20210223,Day14,1,1,S. aureus,100ng/mL LTA,24,40
19872,20210223,Day14,1,2,S. aureus,100ng/mL LTA,24,826
19872,20210223,Day14,1,3,S. aureus,100ng/mL LTA,24,2
19872,20210223,Day14,1,4,S. aureus,100ng/mL LTA,24,2
19872,20210223,Day14,1,1,S. aureus,Fungi alone,24,64
19872,20210223,Day14,1,2,S. aureus,Fungi alone,24,2726
19872,20210223,Day14,1,3,S. aureus,Fungi alone,24,4
19872,20210223,Day14,1,4,S. aureus,Fungi alone,24,2
19872,20210223,Day14,1,1,S. aureus,Autoclaved bacteria,24,82
19872,20210223,Day14,1,2,S. aureus,Autoclaved bacteria,24,2252
19872,20210223,Day14,1,3,S. aureus,Autoclaved bacteria,24,2
19872,20210223,Day14,1,4,S. aureus,Autoclaved bacteria,24,8
19872,20210222,Day14,1,1,A. baumannii,0.1ng/mL LPS,4,70
19872,20210222,Day14,1,2,A. baumannii,0.1ng/mL LPS,4,84
19872,20210222,Day14,1,3,A. baumannii,0.1ng/mL LPS,4,98
19872,20210222,Day14,1,4,A. baumannii,0.1ng/mL LPS,4,72
19872,20210222,Day14,1,1,A. baumannii,100ng/mL LPS,4,68
19872,20210222,Day14,1,2,A. baumannii,100ng/mL LPS,4,74
19872,20210222,Day14,1,3,A. baumannii,100ng/mL LPS,4,50
19872,20210222,Day14,1,4,A. baumannii,100ng/mL LPS,4,62
19872,20210222,Day14,1,1,A. baumannii,0.1ng/mL LTA,4,88
19872,20210222,Day14,1,2,A. baumannii,0.1ng/mL LTA,4,94
19872,20210222,Day14,1,3,A. baumannii,0.1ng/mL LTA,4,68
19872,20210222,Day14,1,4,A. baumannii,0.1ng/mL LTA,4,68
19872,20210222,Day14,1,1,A. baumannii,100ng/mL LTA,4,72
19872,20210222,Day14,1,2,A. baumannii,100ng/mL LTA,4,108
19872,20210222,Day14,1,3,A. baumannii,100ng/mL LTA,4,74
19872,20210222,Day14,1,4,A. baumannii,100ng/mL LTA,4,94
19872,20210222,Day14,1,1,A. baumannii,Fungi alone,4,60
19872,20210222,Day14,1,2,A. baumannii,Fungi alone,4,78
19872,20210222,Day14,1,3,A. baumannii,Fungi alone,4,68
19872,20210222,Day14,1,4,A. baumannii,Fungi alone,4,70
19872,20210222,Day14,1,1,A. baumannii,Autoclaved bacteria,4,70
19872,20210222,Day14,1,2,A. baumannii,Autoclaved bacteria,4,42
19872,20210222,Day14,1,3,A. baumannii,Autoclaved bacteria,4,78
19872,20210222,Day14,1,4,A. baumannii,Autoclaved bacteria,4,82
19872,20210222,Day14,1,1,E. coli,0.1ng/mL LPS,4,118
19872,20210222,Day14,1,2,E. coli,0.1ng/mL LPS,4,62
19872,20210222,Day14,1,3,E. coli,0.1ng/mL LPS,4,112
19872,20210222,Day14,1,4,E. coli,0.1ng/mL LPS,4,50
19872,20210222,Day14,1,1,E. coli,100ng/mL LPS,4,86
19872,20210222,Day14,1,2,E. coli,100ng/mL LPS,4,44
19872,20210222,Day14,1,3,E. coli,100ng/mL LPS,4,98
19872,20210222,Day14,1,4,E. coli,100ng/mL LPS,4,56
19872,20210222,Day14,1,1,E. coli,0.1ng/mL LTA,4,50
19872,20210222,Day14,1,2,E. coli,0.1ng/mL LTA,4,34
19872,20210222,Day14,1,3,E. coli,0.1ng/mL LTA,4,62
19872,20210222,Day14,1,4,E. coli,0.1ng/mL LTA,4,40
19872,20210222,Day14,1,1,E. coli,100ng/mL LTA,4,36
19872,20210222,Day14,1,2,E. coli,100ng/mL LTA,4,38
19872,20210222,Day14,1,3,E. coli,100ng/mL LTA,4,64
19872,20210222,Day14,1,4,E. coli,100ng/mL LTA,4,62
19872,20210222,Day14,1,1,E. coli,Fungi alone,4,36
19872,20210222,Day14,1,2,E. coli,Fungi alone,4,32
19872,20210222,Day14,1,3,E. coli,Fungi alone,4,24
19872,20210222,Day14,1,4,E. coli,Fungi alone,4,54
19872,20210222,Day14,1,1,E. coli,Autoclaved bacteria,4,44
19872,20210222,Day14,1,2,E. coli,Autoclaved bacteria,4,36
19872,20210222,Day14,1,3,E. coli,Autoclaved bacteria,4,44
19872,20210222,Day14,1,4,E. coli,Autoclaved bacteria,4,58
19872,20210222,Day14,1,1,P. aeruginosa,0.1ng/mL LPS,4,452
19872,20210222,Day14,1,2,P. aeruginosa,0.1ng/mL LPS,4,430
19872,20210222,Day14,1,3,P. aeruginosa,0.1ng/mL LPS,4,402
19872,20210222,Day14,1,4,P. aeruginosa,0.1ng/mL LPS,4,404
19872,20210222,Day14,1,1,P. aeruginosa,100ng/mL LPS,4,466
19872,20210222,Day14,1,2,P. aeruginosa,100ng/mL LPS,4,376
19872,20210222,Day14,1,3,P. aeruginosa,100ng/mL LPS,4,726
19872,20210222,Day14,1,4,P. aeruginosa,100ng/mL LPS,4,404
19872,20210222,Day14,1,1,P. aeruginosa,0.1ng/mL LTA,4,432
19872,20210222,Day14,1,2,P. aeruginosa,0.1ng/mL LTA,4,418
19872,20210222,Day14,1,3,P. aeruginosa,0.1ng/mL LTA,4,486
19872,20210222,Day14,1,4,P. aeruginosa,0.1ng/mL LTA,4,476
19872,20210222,Day14,1,1,P. aeruginosa,100ng/mL LTA,4,448
19872,20210222,Day14,1,2,P. aeruginosa,100ng/mL LTA,4,370
19872,20210222,Day14,1,3,P. aeruginosa,100ng/mL LTA,4,456
19872,20210222,Day14,1,4,P. aeruginosa,100ng/mL LTA,4,464
19872,20210222,Day14,1,1,P. aeruginosa,Fungi alone,4,400
19872,20210222,Day14,1,2,P. aeruginosa,Fungi alone,4,440
19872,20210222,Day14,1,3,P. aeruginosa,Fungi alone,4,456
19872,20210222,Day14,1,4,P. aeruginosa,Fungi alone,4,402
19872,20210222,Day14,1,1,P. aeruginosa,Autoclaved bacteria,4,284
19872,20210222,Day14,1,2,P. aeruginosa,Autoclaved bacteria,4,176
19872,20210222,Day14,1,3,P. aeruginosa,Autoclaved bacteria,4,392
19872,20210222,Day14,1,4,P. aeruginosa,Autoclaved bacteria,4,364
19872,20210222,Day14,1,1,S. aureus,0.1ng/mL LPS,4,20
19872,20210222,Day14,1,2,S. aureus,0.1ng/mL LPS,4,40
19872,20210222,Day14,1,3,S. aureus,0.1ng/mL LPS,4,76
19872,20210222,Day14,1,4,S. aureus,0.1ng/mL LPS,4,56
19872,20210222,Day14,1,1,S. aureus,100ng/mL LPS,4,40
19872,20210222,Day14,1,2,S. aureus,100ng/mL LPS,4,34
19872,20210222,Day14,1,3,S. aureus,100ng/mL LPS,4,30
19872,20210222,Day14,1,4,S. aureus,100ng/mL LPS,4,38
19872,20210222,Day14,1,1,S. aureus,0.1ng/mL LTA,4,34
19872,20210222,Day14,1,2,S. aureus,0.1ng/mL LTA,4,32
19872,20210222,Day14,1,3,S. aureus,0.1ng/mL LTA,4,42
19872,20210222,Day14,1,4,S. aureus,0.1ng/mL LTA,4,54
19872,20210222,Day14,1,1,S. aureus,100ng/mL LTA,4,48
19872,20210222,Day14,1,2,S. aureus,100ng/mL LTA,4,46
19872,20210222,Day14,1,3,S. aureus,100ng/mL LTA,4,44
19872,20210222,Day14,1,4,S. aureus,100ng/mL LTA,4,50
19872,20210222,Day14,1,1,S. aureus,Fungi alone,4,42
19872,20210222,Day14,1,2,S. aureus,Fungi alone,4,38
19872,20210222,Day14,1,3,S. aureus,Fungi alone,4,54
19872,20210222,Day14,1,4,S. aureus,Fungi alone,4,40
19872,20210222,Day14,1,1,S. aureus,Autoclaved bacteria,4,46
19872,20210222,Day14,1,2,S. aureus,Autoclaved bacteria,4,38
19872,20210222,Day14,1,3,S. aureus,Autoclaved bacteria,4,40
19872,20210222,Day14,1,4,S. aureus,Autoclaved bacteria,4,32
19872,20210222,Day14,1,1,A. baumannii,0.1ng/mL LPS,6,12366
19872,20210222,Day14,1,2,A. baumannii,0.1ng/mL LPS,6,9962
19872,20210222,Day14,1,3,A. baumannii,0.1ng/mL LPS,6,13682
19872,20210222,Day14,1,4,A. baumannii,0.1ng/mL LPS,6,10712
19872,20210222,Day14,1,1,A. baumannii,100ng/mL LPS,6,12726
19872,20210222,Day14,1,2,A. baumannii,100ng/mL LPS,6,9796
19872,20210222,Day14,1,3,A. baumannii,100ng/mL LPS,6,11690
19872,20210222,Day14,1,4,A. baumannii,100ng/mL LPS,6,10044
19872,20210222,Day14,1,1,A. baumannii,0.1ng/mL LTA,6,12354
19872,20210222,Day14,1,2,A. baumannii,0.1ng/mL LTA,6,10130
