ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC
13875,20201112,Day 3,1,3,S. aureus,0.1ng/mL LPS,48
13875,20201112,Day 3,1,4,S. aureus,0.1ng/mL LPS,26.33333333
13875,20201112,Day 3,1,1,S. aureus,100ng/mL LPS,59
13875,20201112,Day 3,1,2,S. aureus,100ng/mL LPS,35.66666667
13875,20201112,Day 3,1,3,S. aureus,100ng/mL LPS,42
13875,20201112,Day 3,1,4,S. aureus,100ng/mL LPS,50
13875,20201112,Day 3,1,1,S. aureus,0.1ng/mL LTA,57.33333333
13875,20201112,Day 3,1,2,S. aureus,0.1ng/mL LTA,30.66666667
13875,20201112,Day 3,1,3,S. aureus,0.1ng/mL LTA,37.33333333
13875,20201112,Day 3,1,4,S. aureus,0.1ng/mL LTA,55.66666667
13875,20201112,Day 3,1,1,S. aureus,100ng/mL LTA,45.33333333
13875,20201112,Day 3,1,2,S. aureus,100ng/mL LTA,52
13875,20201112,Day 3,1,3,S. aureus,100ng/mL LTA,55.66666667
13875,20201112,Day 3,1,4,S. aureus,100ng/mL LTA,43.33333333
13875,20201112,Day 3,1,1,S. aureus,Fungi alone,59
13875,20201112,Day 3,1,2,S. aureus,Fungi alone,47
13875,20201112,Day 3,1,3,S. aureus,Fungi alone,38
13875,20201112,Day 3,1,4,S. aureus,Fungi alone,43.66666667
13875,20201112,Day 3,1,1,S. aureus,Autoclaved bacteria,60.66666667
13875,20201112,Day 3,1,2,S. aureus,Autoclaved bacteria,65
13875,20201112,Day 3,1,3,S. aureus,Autoclaved bacteria,34
13875,20201112,Day 3,1,4,S. aureus,Autoclaved bacteria,42.66666667
13875,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LPS,3883.333333
13875,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LPS,2983
13875,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LPS,2027.666667
13875,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LPS,2194.333333
13875,20201119,Day 3,2,1,A. baumannii,100ng/mL LPS,1965.666667
13875,20201119,Day 3,2,2,A. baumannii,100ng/mL LPS,995.3333333
13875,20201119,Day 3,2,3,A. baumannii,100ng/mL LPS,1132.666667
13875,20201119,Day 3,2,4,A. baumannii,100ng/mL LPS,1313.666667
13875,20201119,Day 3,2,1,A. baumannii,0.1ng/mL LTA,1530.666667
13875,20201119,Day 3,2,2,A. baumannii,0.1ng/mL LTA,2131.333333
13875,20201119,Day 3,2,3,A. baumannii,0.1ng/mL LTA,1430.333333
13875,20201119,Day 3,2,4,A. baumannii,0.1ng/mL LTA,1010
13875,20201119,Day 3,2,1,A. baumannii,100ng/mL LTA,2673.666667
13875,20201119,Day 3,2,2,A. baumannii,100ng/mL LTA,1476.333333
13875,20201119,Day 3,2,3,A. baumannii,100ng/mL LTA,741.6666667
13875,20201119,Day 3,2,4,A. baumannii,100ng/mL LTA,1399.666667
13875,20201119,Day 3,2,1,A. baumannii,Fungi alone,1508.666667
13875,20201119,Day 3,2,2,A. baumannii,Fungi alone,2324.666667
13875,20201119,Day 3,2,3,A. baumannii,Fungi alone,2081.333333
13875,20201119,Day 3,2,4,A. baumannii,Fungi alone,670
13875,20201119,Day 3,2,1,A. baumannii,Autoclaved bacteria,2016.333333
13875,20201119,Day 3,2,2,A. baumannii,Autoclaved bacteria,3080.666667
13875,20201119,Day 3,2,3,A. baumannii,Autoclaved bacteria,2201
13875,20201119,Day 3,2,4,A. baumannii,Autoclaved bacteria,1335
13875,20201119,Day 3,2,1,E. coli,0.1ng/mL LPS,1497.666667
13875,20201119,Day 3,2,2,E. coli,0.1ng/mL LPS,789
13875,20201119,Day 3,2,3,E. coli,0.1ng/mL LPS,964.3333333
13875,20201119,Day 3,2,4,E. coli,0.1ng/mL LPS,425.3333333
13875,20201119,Day 3,2,1,E. coli,100ng/mL LPS,580.3333333
13875,20201119,Day 3,2,2,E. coli,100ng/mL LPS,499
13875,20201119,Day 3,2,3,E. coli,100ng/mL LPS,466
13875,20201119,Day 3,2,4,E. coli,100ng/mL LPS,411.6666667
13875,20201119,Day 3,2,1,E. coli,0.1ng/mL LTA,541.6666667
13875,20201119,Day 3,2,2,E. coli,0.1ng/mL LTA,615.6666667
13875,20201119,Day 3,2,3,E. coli,0.1ng/mL LTA,412.3333333
13875,20201119,Day 3,2,4,E. coli,0.1ng/mL LTA,458.3333333
13875,20201119,Day 3,2,1,E. coli,100ng/mL LTA,523.3333333
13875,20201119,Day 3,2,2,E. coli,100ng/mL LTA,597.3333333
13875,20201119,Day 3,2,3,E. coli,100ng/mL LTA,435.3333333
13875,20201119,Day 3,2,4,E. coli,100ng/mL LTA,484.3333333
13875,20201119,Day 3,2,1,E. coli,Fungi alone,543.3333333
13875,20201119,Day 3,2,2,E. coli,Fungi alone,474.6666667
13875,20201119,Day 3,2,3,E. coli,Fungi alone,358.6666667
13875,20201119,Day 3,2,4,E. coli,Fungi alone,486.6666667
13875,20201119,Day 3,2,1,E. coli,Autoclaved bacteria,660.3333333
13875,20201119,Day 3,2,2,E. coli,Autoclaved bacteria,895
13875,20201119,Day 3,2,3,E. coli,Autoclaved bacteria,429.3333333
13875,20201119,Day 3,2,4,E. coli,Autoclaved bacteria,623.6666667
13875,20201119,Day 3,2,1,P. aeruginosa,0.1ng/mL LPS,1498.666667
13875,20201119,Day 3,2,2,P. aeruginosa,0.1ng/mL LPS,1331
13875,20201119,Day 3,2,3,P. aeruginosa,0.1ng/mL LPS,1739.666667
13875,20201119,Day 3,2,4,P. aeruginosa,0.1ng/mL LPS,1445.333333
13875,20201119,Day 3,2,1,P. aeruginosa,100ng/mL LPS,1228.333333
13875,20201119,Day 3,2,2,P. aeruginosa,100ng/mL LPS,1138.333333
13875,20201119,Day 3,2,3,P. aeruginosa,100ng/mL LPS,1300.333333
13875,20201119,Day 3,2,4,P. aeruginosa,100ng/mL LPS,1114.666667
13875,20201119,Day 3,2,1,P. aeruginosa,0.1ng/mL LTA,1198.666667
13875,20201119,Day 3,2,2,P. aeruginosa,0.1ng/mL LTA,1168
13875,20201119,Day 3,2,3,P. aeruginosa,0.1ng/mL LTA,1196
13875,20201119,Day 3,2,4,P. aeruginosa,0.1ng/mL LTA,1242.666667
13875,20201119,Day 3,2,1,P. aeruginosa,100ng/mL LTA,1264.333333
13875,20201119,Day 3,2,2,P. aeruginosa,100ng/mL LTA,1286.666667
13875,20201119,Day 3,2,3,P. aeruginosa,100ng/mL LTA,1178.333333
13875,20201119,Day 3,2,4,P. aeruginosa,100ng/mL LTA,1320.666667
13875,20201119,Day 3,2,1,P. aeruginosa,Fungi alone,1147
13875,20201119,Day 3,2,2,P. aeruginosa,Fungi alone,1061
13875,20201119,Day 3,2,3,P. aeruginosa,Fungi alone,1212
13875,20201119,Day 3,2,4,P. aeruginosa,Fungi alone,1153
13875,20201119,Day 3,2,1,P. aeruginosa,Autoclaved bacteria,1341.666667
13875,20201119,Day 3,2,2,P. aeruginosa,Autoclaved bacteria,1449.333333
13875,20201119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,1298.666667
13875,20201119,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,1482.666667
13875,20201119,Day 3,2,1,S. aureus,0.1ng/mL LPS,194.6666667
13875,20201119,Day 3,2,2,S. aureus,0.1ng/mL LPS,222
13875,20201119,Day 3,2,3,S. aureus,0.1ng/mL LPS,198.3333333
13875,20201119,Day 3,2,4,S. aureus,0.1ng/mL LPS,219.6666667
13875,20201119,Day 3,2,1,S. aureus,100ng/mL LPS,203
13875,20201119,Day 3,2,2,S. aureus,100ng/mL LPS,214
13875,20201119,Day 3,2,3,S. aureus,100ng/mL LPS,149.6666667
13875,20201119,Day 3,2,4,S. aureus,100ng/mL LPS,160.3333333
13875,20201119,Day 3,2,1,S. aureus,0.1ng/mL LTA,179.3333333
13875,20201119,Day 3,2,2,S. aureus,0.1ng/mL LTA,167.6666667
13875,20201119,Day 3,2,3,S. aureus,0.1ng/mL LTA,167.6666667
13875,20201119,Day 3,2,4,S. aureus,0.1ng/mL LTA,161.3333333
13875,20201119,Day 3,2,1,S. aureus,100ng/mL LTA,216.6666667
13875,20201119,Day 3,2,2,S. aureus,100ng/mL LTA,222.3333333
13875,20201119,Day 3,2,3,S. aureus,100ng/mL LTA,156.6666667
13875,20201119,Day 3,2,4,S. aureus,100ng/mL LTA,194
13875,20201119,Day 3,2,1,S. aureus,Fungi alone,140.3333333
13875,20201119,Day 3,2,2,S. aureus,Fungi alone,184.6666667
13875,20201119,Day 3,2,3,S. aureus,Fungi alone,158.6666667
13875,20201119,Day 3,2,4,S. aureus,Fungi alone,166
13875,20201119,Day 3,2,1,S. aureus,Autoclaved bacteria,206
13875,20201119,Day 3,2,2,S. aureus,Autoclaved bacteria,191.3333333
13875,20201119,Day 3,2,3,S. aureus,Autoclaved bacteria,198.3333333
13875,20201119,Day 3,2,4,S. aureus,Autoclaved bacteria,203.3333333
13875,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LPS,12651.5
13875,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LPS,14929.83333
13875,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LPS,11795
13875,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LPS,11587.66667
13875,20201207,Day 3,3,1,A. baumannii,100ng/mL LPS,13365.16667
13875,20201207,Day 3,3,2,A. baumannii,100ng/mL LPS,14898.16667
13875,20201207,Day 3,3,3,A. baumannii,100ng/mL LPS,8095.333333
13875,20201207,Day 3,3,4,A. baumannii,100ng/mL LPS,10151.66667
13875,20201207,Day 3,3,1,A. baumannii,0.1ng/mL LTA,13098.5
13875,20201207,Day 3,3,2,A. baumannii,0.1ng/mL LTA,12166.83333
13875,20201207,Day 3,3,3,A. baumannii,0.1ng/mL LTA,7236.333333
13875,20201207,Day 3,3,4,A. baumannii,0.1ng/mL LTA,8574.666667
13875,20201207,Day 3,3,1,A. baumannii,100ng/mL LTA,12474.83333
13875,20201207,Day 3,3,2,A. baumannii,100ng/mL LTA,12945.16667
13875,20201207,Day 3,3,3,A. baumannii,100ng/mL LTA,9526.666667
13875,20201207,Day 3,3,4,A. baumannii,100ng/mL LTA,10895.33333
13875,20201207,Day 3,3,1,A. baumannii,Fungi alone,11190
13875,20201207,Day 3,3,2,A. baumannii,Fungi alone,11886.33333
13875,20201207,Day 3,3,3,A. baumannii,Fungi alone,7206
13875,20201207,Day 3,3,4,A. baumannii,Fungi alone,9103.333333
13875,20201207,Day 3,3,1,A. baumannii,Autoclaved bacteria,12895.83333
13875,20201207,Day 3,3,2,A. baumannii,Autoclaved bacteria,13150.16667
13875,20201207,Day 3,3,3,A. baumannii,Autoclaved bacteria,13204.83333
13875,20201207,Day 3,3,4,A. baumannii,Autoclaved bacteria,11764.66667
13875,20201207,Day 3,3,1,E. coli,0.1ng/mL LPS,4987.666667
13875,20201207,Day 3,3,2,E. coli,0.1ng/mL LPS,5155.333333
13875,20201207,Day 3,3,3,E. coli,0.1ng/mL LPS,5946
13875,20201207,Day 3,3,4,E. coli,0.1ng/mL LPS,4681.333333
13875,20201207,Day 3,3,1,E. coli,100ng/mL LPS,4661.333333
13875,20201207,Day 3,3,2,E. coli,100ng/mL LPS,3518
13875,20201207,Day 3,3,3,E. coli,100ng/mL LPS,4157.333333
13875,20201207,Day 3,3,4,E. coli,100ng/mL LPS,3282
13875,20201207,Day 3,3,1,E. coli,0.1ng/mL LTA,4575
13875,20201207,Day 3,3,2,E. coli,0.1ng/mL LTA,3577.333333
13875,20201207,Day 3,3,3,E. coli,0.1ng/mL LTA,4276
13875,20201207,Day 3,3,4,E. coli,0.1ng/mL LTA,3090.666667
13875,20201207,Day 3,3,1,E. coli,100ng/mL LTA,3725.666667
13875,20201207,Day 3,3,2,E. coli,100ng/mL LTA,3869.333333
13875,20201207,Day 3,3,3,E. coli,100ng/mL LTA,4286.333333
13875,20201207,Day 3,3,4,E. coli,100ng/mL LTA,4421.333333
13875,20201207,Day 3,3,1,E. coli,Fungi alone,4244.666667
13875,20201207,Day 3,3,2,E. coli,Fungi alone,3385
13875,20201207,Day 3,3,3,E. coli,Fungi alone,3886.666667
13875,20201207,Day 3,3,4,E. coli,Fungi alone,3290.666667
13875,20201207,Day 3,3,1,E. coli,Autoclaved bacteria,4961.333333
13875,20201207,Day 3,3,2,E. coli,Autoclaved bacteria,5695.333333
13875,20201207,Day 3,3,3,E. coli,Autoclaved bacteria,4507
13875,20201207,Day 3,3,4,E. coli,Autoclaved bacteria,5720
13875,20201207,Day 3,3,1,P. aeruginosa,0.1ng/mL LPS,5977.666667
13875,20201207,Day 3,3,2,P. aeruginosa,0.1ng/mL LPS,6378.333333
13875,20201207,Day 3,3,3,P. aeruginosa,0.1ng/mL LPS,6032.333333
13875,20201207,Day 3,3,4,P. aeruginosa,0.1ng/mL LPS,5490
13875,20201207,Day 3,3,1,P. aeruginosa,100ng/mL LPS,5367.333333
13875,20201207,Day 3,3,2,P. aeruginosa,100ng/mL LPS,5002.333333
13875,20201207,Day 3,3,3,P. aeruginosa,100ng/mL LPS,5124.666667
13875,20201207,Day 3,3,4,P. aeruginosa,100ng/mL LPS,5194.666667
13875,20201207,Day 3,3,1,P. aeruginosa,0.1ng/mL LTA,5136.333333
13875,20201207,Day 3,3,2,P. aeruginosa,0.1ng/mL LTA,5067
13875,20201207,Day 3,3,3,P. aeruginosa,0.1ng/mL LTA,5035.333333
13875,20201207,Day 3,3,4,P. aeruginosa,0.1ng/mL LTA,4664.333333
13875,20201207,Day 3,3,1,P. aeruginosa,100ng/mL LTA,4801.666667
13875,20201207,Day 3,3,2,P. aeruginosa,100ng/mL LTA,5395
13875,20201207,Day 3,3,3,P. aeruginosa,100ng/mL LTA,4651.333333
13875,20201207,Day 3,3,4,P. aeruginosa,100ng/mL LTA,4609.666667
13875,20201207,Day 3,3,1,P. aeruginosa,Fungi alone,5665.333333
13875,20201207,Day 3,3,2,P. aeruginosa,Fungi alone,4738
13875,20201207,Day 3,3,3,P. aeruginosa,Fungi alone,4858.333333
13875,20201207,Day 3,3,4,P. aeruginosa,Fungi alone,4137
13875,20201207,Day 3,3,1,P. aeruginosa,Autoclaved bacteria,5594.666667
13875,20201207,Day 3,3,2,P. aeruginosa,Autoclaved bacteria,4147.666667
13875,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,4832
13875,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,4485
13875,20201207,Day 3,3,1,S. aureus,0.1ng/mL LPS,61.66666667
13875,20201207,Day 3,3,2,S. aureus,0.1ng/mL LPS,64
13875,20201207,Day 3,3,3,S. aureus,0.1ng/mL LPS,68.33333333
13875,20201207,Day 3,3,4,S. aureus,0.1ng/mL LPS,60.66666667
13875,20201207,Day 3,3,1,S. aureus,100ng/mL LPS,69.33333333
13875,20201207,Day 3,3,2,S. aureus,100ng/mL LPS,59.66666667
13875,20201207,Day 3,3,3,S. aureus,100ng/mL LPS,47
13875,20201207,Day 3,3,4,S. aureus,100ng/mL LPS,66
13875,20201207,Day 3,3,1,S. aureus,0.1ng/mL LTA,74.66666667
13875,20201207,Day 3,3,2,S. aureus,0.1ng/mL LTA,160.6666667
13875,20201207,Day 3,3,3,S. aureus,0.1ng/mL LTA,71.33333333
13875,20201207,Day 3,3,4,S. aureus,0.1ng/mL LTA,123.3333333
13875,20201207,Day 3,3,1,S. aureus,100ng/mL LTA,73
13875,20201207,Day 3,3,2,S. aureus,100ng/mL LTA,120.6666667
13875,20201207,Day 3,3,3,S. aureus,100ng/mL LTA,91.33333333
13875,20201207,Day 3,3,4,S. aureus,100ng/mL LTA,130.3333333
13875,20201207,Day 3,3,1,S. aureus,Fungi alone,54.66666667
13875,20201207,Day 3,3,2,S. aureus,Fungi alone,55.66666667
13875,20201207,Day 3,3,3,S. aureus,Fungi alone,58
13875,20201207,Day 3,3,4,S. aureus,Fungi alone,76.66666667
13875,20201207,Day 3,3,1,S. aureus,Autoclaved bacteria,91.33333333
13875,20201207,Day 3,3,2,S. aureus,Autoclaved bacteria,152.6666667
13875,20201207,Day 3,3,3,S. aureus,Autoclaved bacteria,83.66666667
13875,20201207,Day 3,3,4,S. aureus,Autoclaved bacteria,143.6666667
13877,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LPS,1377
13877,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LPS,1575
13877,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LPS,1144
13877,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LPS,1199
13877,20210310,Day 3,1,1,A. baumannii,100ng/mL LPS,1397.333333
13877,20210310,Day 3,1,2,A. baumannii,100ng/mL LPS,1402.333333
13877,20210310,Day 3,1,3,A. baumannii,100ng/mL LPS,1075
13877,20210310,Day 3,1,4,A. baumannii,100ng/mL LPS,1027.666667
13877,20210310,Day 3,1,1,A. baumannii,0.1ng/mL LTA,1455.333333
13877,20210310,Day 3,1,2,A. baumannii,0.1ng/mL LTA,1341.666667
13877,20210310,Day 3,1,3,A. baumannii,0.1ng/mL LTA,1044.333333
13877,20210310,Day 3,1,4,A. baumannii,0.1ng/mL LTA,1212.333333
13877,20210310,Day 3,1,1,A. baumannii,100ng/mL LTA,1604.666667
13877,20210310,Day 3,1,2,A. baumannii,100ng/mL LTA,1627.333333
13877,20210310,Day 3,1,3,A. baumannii,100ng/mL LTA,1195.666667
13877,20210310,Day 3,1,4,A. baumannii,100ng/mL LTA,1308
13877,20210310,Day 3,1,1,A. baumannii,Fungi alone,1173
13877,20210310,Day 3,1,2,A. baumannii,Fungi alone,1120
13877,20210310,Day 3,1,3,A. baumannii,Fungi alone,944.6666667
13877,20210310,Day 3,1,4,A. baumannii,Fungi alone,1013.666667
13877,20210310,Day 3,1,1,A. baumannii,Autoclaved bacteria,1234.333333
13877,20210310,Day 3,1,2,A. baumannii,Autoclaved bacteria,1800.333333
13877,20210310,Day 3,1,3,A. baumannii,Autoclaved bacteria,780
13877,20210310,Day 3,1,4,A. baumannii,Autoclaved bacteria,1506
13877,20210310,Day 3,1,1,E. coli,0.1ng/mL LPS,431.3333333
13877,20210310,Day 3,1,2,E. coli,0.1ng/mL LPS,614
13877,20210310,Day 3,1,3,E. coli,0.1ng/mL LPS,575.3333333
13877,20210310,Day 3,1,4,E. coli,0.1ng/mL LPS,627.3333333
13877,20210310,Day 3,1,1,E. coli,100ng/mL LPS,479.3333333
13877,20210310,Day 3,1,2,E. coli,100ng/mL LPS,552
13877,20210310,Day 3,1,3,E. coli,100ng/mL LPS,477
13877,20210310,Day 3,1,4,E. coli,100ng/mL LPS,497
13877,20210310,Day 3,1,1,E. coli,0.1ng/mL LTA,417.6666667
13877,20210310,Day 3,1,2,E. coli,0.1ng/mL LTA,556.6666667
13877,20210310,Day 3,1,3,E. coli,0.1ng/mL LTA,444.3333333
13877,20210310,Day 3,1,4,E. coli,0.1ng/mL LTA,500.6666667
13877,20210310,Day 3,1,1,E. coli,100ng/mL LTA,489
13877,20210310,Day 3,1,2,E. coli,100ng/mL LTA,573
13877,20210310,Day 3,1,3,E. coli,100ng/mL LTA,516.6666667
13877,20210310,Day 3,1,4,E. coli,100ng/mL LTA,567
13877,20210310,Day 3,1,1,E. coli,Fungi alone,518.6666667
13877,20210310,Day 3,1,2,E. coli,Fungi alone,525
13877,20210310,Day 3,1,3,E. coli,Fungi alone,381.6666667
13877,20210310,Day 3,1,4,E. coli,Fungi alone,529.3333333
13877,20210310,Day 3,1,1,E. coli,Autoclaved bacteria,383.3333333
13877,20210310,Day 3,1,2,E. coli,Autoclaved bacteria,655
13877,20210310,Day 3,1,3,E. coli,Autoclaved bacteria,303.6666667
13877,20210310,Day 3,1,4,E. coli,Autoclaved bacteria,567.3333333
13877,20210310,Day 3,1,1,P. aeruginosa,0.1ng/mL LPS,1659.333333
13877,20210310,Day 3,1,2,P. aeruginosa,0.1ng/mL LPS,1830.666667
13877,20210310,Day 3,1,3,P. aeruginosa,0.1ng/mL LPS,1332.333333
13877,20210310,Day 3,1,4,P. aeruginosa,0.1ng/mL LPS,1133
13877,20210310,Day 3,1,1,P. aeruginosa,100ng/mL LPS,1939.666667
13877,20210310,Day 3,1,2,P. aeruginosa,100ng/mL LPS,2130.333333
13877,20210310,Day 3,1,3,P. aeruginosa,100ng/mL LPS,1265.666667
13877,20210310,Day 3,1,4,P. aeruginosa,100ng/mL LPS,1316.666667
13877,20210310,Day 3,1,1,P. aeruginosa,0.1ng/mL LTA,2523
13877,20210310,Day 3,1,2,P. aeruginosa,0.1ng/mL LTA,2348.333333
13877,20210310,Day 3,1,3,P. aeruginosa,0.1ng/mL LTA,1575.333333
13877,20210310,Day 3,1,4,P. aeruginosa,0.1ng/mL LTA,1889.666667
13877,20210310,Day 3,1,1,P. aeruginosa,100ng/mL LTA,2726.666667
13877,20210310,Day 3,1,2,P. aeruginosa,100ng/mL LTA,3033.333333
13877,20210310,Day 3,1,3,P. aeruginosa,100ng/mL LTA,1287
13877,20210310,Day 3,1,4,P. aeruginosa,100ng/mL LTA,1490.333333
13877,20210310,Day 3,1,1,P. aeruginosa,Fungi alone,2448
13877,20210310,Day 3,1,2,P. aeruginosa,Fungi alone,2352.666667
13877,20210310,Day 3,1,3,P. aeruginosa,Fungi alone,1327
13877,20210310,Day 3,1,4,P. aeruginosa,Fungi alone,1544
13877,20210310,Day 3,1,1,P. aeruginosa,Autoclaved bacteria,2366.333333
13877,20210310,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,2234
13877,20210310,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,1117
13877,20210310,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,1662.333333
13877,20210310,Day 3,1,1,S. aureus,0.1ng/mL LPS,20.66666667
13877,20210310,Day 3,1,2,S. aureus,0.1ng/mL LPS,19
13877,20210310,Day 3,1,3,S. aureus,0.1ng/mL LPS,16.33333333
13877,20210310,Day 3,1,4,S. aureus,0.1ng/mL LPS,14.66666667
13877,20210310,Day 3,1,1,S. aureus,100ng/mL LPS,27.66666667
13877,20210310,Day 3,1,2,S. aureus,100ng/mL LPS,22.33333333
13877,20210310,Day 3,1,3,S. aureus,100ng/mL LPS,19
13877,20210310,Day 3,1,4,S. aureus,100ng/mL LPS,20.66666667
13877,20210310,Day 3,1,1,S. aureus,0.1ng/mL LTA,37
13877,20210310,Day 3,1,2,S. aureus,0.1ng/mL LTA,28.33333333
13877,20210310,Day 3,1,3,S. aureus,0.1ng/mL LTA,16.33333333
13877,20210310,Day 3,1,4,S. aureus,0.1ng/mL LTA,28.33333333
13877,20210310,Day 3,1,1,S. aureus,100ng/mL LTA,31
13877,20210310,Day 3,1,2,S. aureus,100ng/mL LTA,25.66666667
13877,20210310,Day 3,1,3,S. aureus,100ng/mL LTA,13.66666667
13877,20210310,Day 3,1,4,S. aureus,100ng/mL LTA,10.33333333
13877,20210310,Day 3,1,1,S. aureus,Fungi alone,38.66666667
13877,20210310,Day 3,1,2,S. aureus,Fungi alone,22.33333333
13877,20210310,Day 3,1,3,S. aureus,Fungi alone,18
13877,20210310,Day 3,1,4,S. aureus,Fungi alone,25
13877,20210310,Day 3,1,1,S. aureus,Autoclaved bacteria,28.33333333
13877,20210310,Day 3,1,2,S. aureus,Autoclaved bacteria,32.66666667
13877,20210310,Day 3,1,3,S. aureus,Autoclaved bacteria,12
13877,20210310,Day 3,1,4,S. aureus,Autoclaved bacteria,34.33333333
13903,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LPS,776.3333333
13903,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LPS,708.6666667
13903,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LPS,670
13903,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LPS,563.3333333
13903,20201112,Day 3,1,1,A. baumannii,100ng/mL LPS,822.3333333
13903,20201112,Day 3,1,2,A. baumannii,100ng/mL LPS,683.6666667
13903,20201112,Day 3,1,3,A. baumannii,100ng/mL LPS,633
13903,20201112,Day 3,1,4,A. baumannii,100ng/mL LPS,593.6666667
13903,20201112,Day 3,1,1,A. baumannii,0.1ng/mL LTA,778.3333333
13903,20201112,Day 3,1,2,A. baumannii,0.1ng/mL LTA,803.3333333
13903,20201112,Day 3,1,3,A. baumannii,0.1ng/mL LTA,475.3333333
13903,20201112,Day 3,1,4,A. baumannii,0.1ng/mL LTA,558
13903,20201112,Day 3,1,1,A. baumannii,100ng/mL LTA,542
13903,20201112,Day 3,1,2,A. baumannii,100ng/mL LTA,906.3333333
13903,20201112,Day 3,1,3,A. baumannii,100ng/mL LTA,409.6666667
13903,20201112,Day 3,1,4,A. baumannii,100ng/mL LTA,547.3333333
13903,20201112,Day 3,1,1,A. baumannii,Fungi alone,646
13903,20201112,Day 3,1,2,A. baumannii,Fungi alone,489.6666667
13903,20201112,Day 3,1,3,A. baumannii,Fungi alone,543.6666667
13903,20201112,Day 3,1,4,A. baumannii,Fungi alone,567.3333333
13903,20201112,Day 3,1,1,A. baumannii,Autoclaved bacteria,691.3333333
13903,20201112,Day 3,1,2,A. baumannii,Autoclaved bacteria,713.3333333
13903,20201112,Day 3,1,3,A. baumannii,Autoclaved bacteria,558.3333333
13903,20201112,Day 3,1,4,A. baumannii,Autoclaved bacteria,588.6666667
13903,20201112,Day 3,1,1,E. coli,0.1ng/mL LPS,272
13903,20201112,Day 3,1,2,E. coli,0.1ng/mL LPS,201.3333333
13903,20201112,Day 3,1,3,E. coli,0.1ng/mL LPS,202.6666667
13903,20201112,Day 3,1,4,E. coli,0.1ng/mL LPS,324.3333333
13903,20201112,Day 3,1,1,E. coli,100ng/mL LPS,280
13903,20201112,Day 3,1,2,E. coli,100ng/mL LPS,279.3333333
13903,20201112,Day 3,1,3,E. coli,100ng/mL LPS,274.3333333
13903,20201112,Day 3,1,4,E. coli,100ng/mL LPS,316.3333333
13903,20201112,Day 3,1,1,E. coli,0.1ng/mL LTA,151.3333333
13903,20201112,Day 3,1,2,E. coli,0.1ng/mL LTA,182.6666667
13903,20201112,Day 3,1,3,E. coli,0.1ng/mL LTA,240.6666667
13903,20201112,Day 3,1,4,E. coli,0.1ng/mL LTA,300.3333333
13903,20201112,Day 3,1,1,E. coli,100ng/mL LTA,224.3333333
13903,20201112,Day 3,1,2,E. coli,100ng/mL LTA,285.3333333
13903,20201112,Day 3,1,3,E. coli,100ng/mL LTA,261.6666667
13903,20201112,Day 3,1,4,E. coli,100ng/mL LTA,297.6666667
13903,20201112,Day 3,1,1,E. coli,Fungi alone,258.6666667
13903,20201112,Day 3,1,2,E. coli,Fungi alone,266.3333333
13903,20201112,Day 3,1,3,E. coli,Fungi alone,275
13903,20201112,Day 3,1,4,E. coli,Fungi alone,244
13903,20201112,Day 3,1,1,E. coli,Autoclaved bacteria,254.3333333
13903,20201112,Day 3,1,2,E. coli,Autoclaved bacteria,225
13903,20201112,Day 3,1,3,E. coli,Autoclaved bacteria,235.3333333
13903,20201112,Day 3,1,4,E. coli,Autoclaved bacteria,327.3333333
13903,20201112,Day 3,1,1,P. aeruginosa,0.1ng/mL LPS,1109.333333
13903,20201112,Day 3,1,2,P. aeruginosa,0.1ng/mL LPS,1104
13903,20201112,Day 3,1,3,P. aeruginosa,0.1ng/mL LPS,1210
13903,20201112,Day 3,1,4,P. aeruginosa,0.1ng/mL LPS,1030
13903,20201112,Day 3,1,1,P. aeruginosa,100ng/mL LPS,918.6666667
13903,20201112,Day 3,1,2,P. aeruginosa,100ng/mL LPS,808.3333333
13903,20201112,Day 3,1,3,P. aeruginosa,100ng/mL LPS,857.3333333
13903,20201112,Day 3,1,4,P. aeruginosa,100ng/mL LPS,972
13903,20201112,Day 3,1,1,P. aeruginosa,0.1ng/mL LTA,873.3333333
